passenger_count	trip_distance	RatecodeID	store_and_fwd_flag	payment_type	fare_amount	extra	mta_tax	tip_amount	tolls_amount	improvement_surcharge	total_amount	tpep_pickup_datetime_day	tpep_pickup_datetime_month	tpep_pickup_datetime_year	tpep_pickup_datetime_hour	tpep_pickup_datetime_minute	tpep_dropoff_datetime_day	tpep_dropoff_datetime_month	tpep_dropoff_datetime_year	tpep_dropoff_datetime_hour	tpep_dropoff_datetime_minute
1	3.9	1	Y	1	18.5	0	0.5	3.85	0	0.3	23.15	23	10	2017	13	9	23	10	2017	13	33
2	0.8	1	N	2	8.5	0	0.5	0	0	0.3	9.3	25	2	2017	15	33	25	2	2017	15	44
1	0.58	1	N	2	5	0	0.5	0	0	0.3	5.8	15	4	2017	13	38	15	4	2017	13	44
1	1.8	1	N	1	8.5	1	0.5	1.5	0	0.3	11.8	4	5	2017	19	22	4	5	2017	19	31
1	1.22	1	N	1	12	0	0.5	2.56	0	0.3	15.36	6	12	2017	13	53	6	12	2017	14	11
1	0.08	1	N	2	3	0	0.5	0	0	0.3	3.8	23	9	2017	10	44	23	9	2017	10	45
1	0.9	1	N	1	6	0	0.5	1	0	0.3	7.8	13	12	2017	13	53	13	12	2017	13	59
1	3	1	N	1	23.5	0	0.5	4.85	0	0.3	29.15	13	7	2017	8	36	13	7	2017	9	17
2	11	1	N	1	36	0.5	0.5	8.6	5.76	0.3	51.66	19	11	2017	21	13	19	11	2017	21	52
1	3.7	1	N	1	16	0	0.5	2	0	0.3	18.8	17	1	2017	14	48	17	1	2017	15	10
1	0.49	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	5	4	2017	13	23	5	4	2017	13	29
1	0.4	1	N	2	4.5	0.5	0.5	0	0	0.3	5.8	4	6	2017	20	21	4	6	2017	20	24
1	2	1	N	1	9.5	0	0.5	2.06	0	0.3	12.36	21	10	2017	11	31	21	10	2017	11	41
3	0.4	1	N	2	4	0	0.5	0	0	0.3	4.8	23	9	2017	18	23	23	9	2017	18	26
6	0.97	1	N	2	7	0	0.5	0	0	0.3	7.8	30	11	2017	13	35	30	11	2017	13	43
1	0.85	1	N	2	8.5	0	0.5	0	0	0.3	9.3	25	11	2017	12	53	25	11	2017	13	4
1	1.52	1	N	2	7	0	0.5	0	0	0.3	7.8	18	4	2017	13	54	18	4	2017	14	0
2	0.65	1	N	1	4	0	0.5	1	0	0.3	5.8	28	4	2017	8	2	28	4	2017	8	5
2	3.71	1	N	1	13	0.5	0.5	2	0	0.3	16.3	19	3	2017	22	0	19	3	2017	22	12
1	1.66	1	N	2	9	0.5	0.5	0	0	0.3	10.3	31	8	2017	21	15	31	8	2017	21	26
1	1.3	1	N	1	6	0	0.5	1	0	0.3	7.8	19	3	2017	8	23	19	3	2017	8	27
6	2.08	1	N	2	13.5	0	0.5	0	0	0.3	14.3	28	6	2017	9	10	28	6	2017	9	32
2	1.1	1	N	1	6	1	0.5	2.56	0	0.3	10.36	17	2	2017	19	37	17	2	2017	19	43
1	2.79	1	N	1	15	0	0.5	3.16	0	0.3	18.96	21	4	2017	14	37	21	4	2017	14	58
4	2.65	1	N	1	14.5	0	0.5	3.06	0	0.3	18.36	5	10	2017	8	59	5	10	2017	9	19
1	3.5	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55	14	8	2017	14	53	14	8	2017	15	14
1	0.44	1	N	1	5	1	0.5	1.36	0	0.3	8.16	29	9	2017	17	11	29	9	2017	17	16
1	0.1	1	N	3	2.5	0	0.5	0	0	0.3	3.3	6	8	2017	14	56	6	8	2017	14	56
1	2.34	1	N	2	12	0	0.5	0	0	0.3	12.8	26	7	2017	8	19	26	7	2017	8	35
2	19.7	2	N	2	52	0	0.5	0	0	0.3	52.8	19	11	2017	13	54	19	11	2017	14	54
3	3.3	1	N	1	13.5	0.5	0.5	1	0	0.3	15.8	28	5	2017	20	22	28	5	2017	20	38
1	5.5	1	N	1	17.5	0.5	0.5	3.75	0	0.3	22.55	28	12	2017	23	53	29	12	2017	0	11
2	3.5	1	N	2	17.5	0	0.5	0	0	0.3	18.3	17	4	2017	15	11	17	4	2017	15	36
1	2.6	1	N	1	14.5	0	0.5	3.06	0	0.3	18.36	3	1	2017	11	54	3	1	2017	12	14
1	1.15	1	N	1	10	0.5	0.5	2.82	0	0.3	14.12	18	5	2017	22	25	18	5	2017	22	39
1	0.02	1	N	2	2.5	0	0.5	0	0	0.3	3.3	13	5	2017	17	42	13	5	2017	17	42
1	1.1	1	N	2	7	0	0.5	0	0	0.3	7.8	6	1	2017	9	4	6	1	2017	9	13
5	2.47	1	N	1	11.5	1	0.5	0.7	0	0.3	14	29	8	2017	19	5	29	8	2017	19	20
5	2.83	1	N	1	13.5	0	0.5	2.86	0	0.3	17.16	27	9	2017	12	24	27	9	2017	12	43
1	1.64	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36	10	1	2017	21	44	10	1	2017	21	55
1	2	1	N	1	9	0	0.5	2	0	0.3	11.8	23	4	2017	12	46	23	4	2017	12	57
1	10.1	1	N	1	49.5	0	0.5	14	5.76	0.3	70.06	21	11	2017	15	54	21	11	2017	17	11
1	0.59	1	N	2	6	0.5	0.5	0	0	0.3	7.3	13	10	2017	22	0	13	10	2017	22	7
3	2.39	1	N	2	10	0.5	0.5	0	0	0.3	11.3	18	6	2017	22	26	18	6	2017	22	36
6	1.59	1	N	1	10.5	0	0.5	0	0	0.3	11.3	21	8	2017	15	34	21	8	2017	15	50
1	0.3	1	N	2	3	0.5	0.5	0	0	0.3	4.3	1	4	2017	0	49	1	4	2017	0	51
5	1.42	1	N	2	16.5	0	0.5	0	0	0.3	17.3	5	5	2017	15	3	5	5	2017	15	30
1	0.8	1	N	1	5.5	0.5	0.5	1.35	0	0.3	8.15	20	8	2017	3	22	20	8	2017	3	27
2	2.25	1	N	2	14	1	0.5	0	0	0.3	15.8	30	11	2017	17	45	30	11	2017	18	5
1	2.15	1	N	1	13	0	0.5	0	0	0.3	13.8	10	10	2017	10	51	10	10	2017	11	10
1	6.8	1	N	2	23.5	0.5	0.5	0	0	0.3	24.8	2	2	2017	20	2	2	2	2017	20	25
1	0.46	1	N	1	4.5	1	0.5	1.26	0	0.3	7.56	30	5	2017	16	17	30	5	2017	16	20
1	2	1	N	2	10	0.5	0.5	0	0	0.3	11.3	5	5	2017	22	16	5	5	2017	22	29
6	1.09	1	N	1	7	0	0.5	1.56	0	0.3	9.36	3	6	2017	18	19	3	6	2017	18	26
1	5.4	1	N	1	26	0	0.5	5.35	0	0.3	32.15	22	2	2017	15	24	22	2	2017	16	0
2	10.43	1	N	1	31	0	0.5	6.36	0	0.3	38.16	3	10	2017	8	46	3	10	2017	9	11
1	2.32	1	N	1	10.5	0	0.5	2.26	0	0.3	13.56	17	4	2017	7	51	17	4	2017	8	3
2	5.6	1	Y	1	21	1	0.5	4.55	0	0.3	27.35	5	4	2017	19	22	5	4	2017	19	45
1	5.78	1	N	1	25	0.5	0.5	5.26	0	0.3	31.56	23	3	2017	21	24	23	3	2017	21	58
2	1.3	1	N	1	8.5	0	0.5	1.85	0	0.3	11.15	15	10	2017	19	36	15	10	2017	19	47
1	17.34	2	N	1	52	0	0.5	11.71	5.76	0.3	70.27	2	10	2017	14	18	2	10	2017	15	24
1	2.92	1	N	1	11	0.5	0.5	3.08	0	0.3	15.38	29	4	2017	2	48	29	4	2017	2	58
1	2.3	1	N	1	13.5	0	0.5	2.85	0	0.3	17.15	25	7	2017	8	52	25	7	2017	9	12
1	0.72	1	N	1	6.5	0	0.5	1.46	0	0.3	8.76	16	9	2017	16	23	16	9	2017	16	30
1	2.2	1	N	2	11	0	0.5	0	0	0.3	11.8	25	11	2017	19	16	25	11	2017	19	31
1	25.5	5	N	2	140	0	0.5	0	16.26	0.3	157.06	30	11	2017	10	41	30	11	2017	11	31
2	4.25	1	N	1	16.5	0.5	0.5	3.56	0	0.3	21.36	27	2	2017	20	6	27	2	2017	20	24
1	0.8	1	N	1	5	0	0.5	1.15	0	0.3	6.95	28	1	2017	18	8	28	1	2017	18	11
1	3.94	1	N	2	19	0	0.5	0	0	0.3	19.8	4	2	2017	14	25	4	2	2017	14	49
2	1.5	1	N	1	9.5	0	0.5	2.05	0	0.3	12.35	28	4	2017	14	50	28	4	2017	15	2
1	0.31	1	N	1	3.5	0.5	0.5	1.2	0	0.3	6	2	9	2017	22	13	2	9	2017	22	16
5	3.84	1	N	2	13.5	0.5	0.5	0	0	0.3	14.8	3	1	2017	20	41	3	1	2017	20	54
1	13	1	N	2	45	0.5	0.5	0	0	0.3	46.3	9	6	2017	23	11	10	6	2017	0	6
6	1.52	1	N	1	8	0	0.5	1.76	0	0.3	10.56	4	10	2017	14	11	4	10	2017	14	20
1	1.29	1	N	1	11	1	0.5	2.56	0	0.3	15.36	19	9	2017	16	21	19	9	2017	16	38
2	1	1	N	1	7	1	0.5	2	0	0.3	10.8	30	1	2017	18	38	30	1	2017	18	47
1	1.3	1	N	1	10.5	0	0.5	2.25	0	0.3	13.55	10	5	2017	7	36	10	5	2017	7	51
1	2.8	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55	17	5	2017	8	45	17	5	2017	9	7
1	0.53	1	N	1	4.5	0.5	0.5	1.16	0	0.3	6.96	28	4	2017	1	4	28	4	2017	1	8
1	10.3	1	N	2	32	0	0.5	0	0	0.3	32.8	19	2	2017	19	11	19	2	2017	19	43
1	0	1	N	2	2.5	0	0.5	0	0	0.3	3.3	10	7	2017	9	50	10	7	2017	9	51
1	1.2	1	N	1	6	0.5	0.5	1.45	0	0.3	8.75	29	3	2017	23	14	29	3	2017	23	19
1	0.64	1	N	2	9.5	0	0.5	0	0	0.3	10.3	15	11	2017	12	30	15	11	2017	12	45
1	0.8	1	N	2	5.5	0.5	0.5	0	0	0.3	6.8	3	9	2017	2	28	3	9	2017	2	33
2	1.22	1	N	1	11.5	0	0.5	3.69	0	0.3	15.99	22	5	2017	14	50	22	5	2017	15	7
1	0.7	1	N	1	5.5	0	0.5	1.25	0	0.3	7.55	20	11	2017	12	47	20	11	2017	12	52
1	0	1	N	2	2.5	0	0.5	0	0	0.3	3.3	7	5	2017	10	45	7	5	2017	10	45
1	4.53	1	N	1	16	0.5	0.5	0	0	0.3	17.3	15	10	2017	4	56	15	10	2017	5	11
1	0.76	1	N	1	5	0	0.5	1.16	0	0.3	6.96	4	2	2017	13	10	4	2	2017	13	15
1	19.3	2	N	1	52	0	0.5	11.7	5.76	0.3	70.26	13	9	2017	7	52	13	9	2017	8	46
4	2.8	1	N	1	14.5	0.5	0.5	3.16	0	0.3	18.96	11	12	2017	22	2	11	12	2017	22	22
1	17.8	2	N	1	52	0	0.5	11.7	5.76	0.3	70.26	3	12	2017	16	7	3	12	2017	17	56
2	3.12	1	N	1	18.5	1	0.5	2.03	0	0.3	22.33	6	10	2017	18	45	6	10	2017	19	13
1	8.4	1	N	2	31	0	0.5	0	0	0.3	31.8	7	12	2017	9	20	7	12	2017	9	57
1	0.54	1	N	2	4	0	0.5	0	0	0.3	4.8	26	11	2017	13	34	26	11	2017	13	36
1	2.8	1	N	1	14	0	0.5	1.5	0	0.3	16.3	17	5	2017	13	21	17	5	2017	13	41
1	0.53	1	N	2	4	0	0.5	0	0	0.3	4.8	6	10	2017	6	32	6	10	2017	6	35
1	1.36	1	N	1	8	1	0.5	1.96	0	0.3	11.76	28	3	2017	16	1	28	3	2017	16	10
1	2	1	N	1	11	0	0.5	1	0	0.3	12.8	6	1	2017	11	59	6	1	2017	12	13
6	5.4	1	N	2	21	1	0.5	0	5.54	0.3	28.34	28	2	2017	17	35	28	2	2017	18	1
6	3.16	1	N	2	15	0	0.5	0	0	0.3	15.8	6	7	2017	7	31	6	7	2017	7	51
1	1.6	1	N	1	11	0	0.5	1.77	0	0.3	13.57	30	10	2017	7	48	30	10	2017	8	5
1	0.94	1	N	1	6	1	0.5	1.17	0	0.3	8.97	7	7	2017	17	39	7	7	2017	17	45
1	1	1	N	1	7	0	0.5	1.56	0	0.3	9.36	10	7	2017	8	56	10	7	2017	9	4
1	0.7	1	N	1	7.5	0.5	0.5	1	0	0.3	9.8	11	8	2017	23	55	12	8	2017	0	4
1	0.9	1	N	2	7	0	0.5	0	0	0.3	7.8	26	11	2017	15	11	26	11	2017	15	20
1	4.74	1	N	2	19	0.5	0.5	0	5.76	0.3	26.06	20	12	2017	0	3	20	12	2017	0	33
1	3.81	1	N	1	17	0.5	0.5	2.74	0	0.3	21.04	9	8	2017	20	31	9	8	2017	20	54
1	2.42	1	N	2	12	0.5	0.5	0	0	0.3	13.3	8	4	2017	0	21	8	4	2017	0	37
1	0.93	1	N	1	8	0	0.5	1.76	0	0.3	10.56	12	12	2017	14	1	12	12	2017	14	12
1	1.72	1	N	2	9	0.5	0.5	0	0	0.3	10.3	5	11	2017	0	22	5	11	2017	0	33
4	0.49	1	N	1	4.5	0.5	0.5	1.16	0	0.3	6.96	1	6	2017	22	19	1	6	2017	22	22
1	0	1	N	2	6	0	0.5	0	0	0.3	6.8	10	11	2017	9	19	10	11	2017	9	26
1	0.84	1	N	2	7.5	0	0.5	0	0	0.3	8.3	5	9	2017	12	54	5	9	2017	13	3
1	0.9	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	18	12	2017	14	55	18	12	2017	15	0
2	5.66	1	N	1	27	0	0.5	5.56	0	0.3	33.36	28	1	2017	17	4	28	1	2017	17	42
1	0.55	1	N	1	6	1	0.5	0.7	0	0.3	8.5	8	3	2017	18	23	8	3	2017	18	30
1	4.24	1	N	2	16.5	0.5	0.5	0	0	0.3	17.8	24	5	2017	23	35	24	5	2017	23	54
1	2	1	N	1	16	0	0.5	2.5	0	0.3	19.3	17	3	2017	12	0	17	3	2017	12	25
1	1.47	1	N	1	7.5	0.5	0.5	1.76	0	0.3	10.56	24	5	2017	21	3	24	5	2017	21	12
2	2.2	1	N	1	14	0	0.5	2.95	0	0.3	17.75	22	10	2017	13	16	22	10	2017	13	36
1	1.7	1	N	1	15.5	0	0.5	3.25	0	0.3	19.55	12	12	2017	12	37	12	12	2017	13	2
2	0.31	1	N	1	4	0	0.5	1.44	0	0.3	6.24	11	2	2017	19	0	11	2	2017	19	3
1	1.27	1	N	1	6	0	0.5	1.36	0	0.3	8.16	9	1	2017	14	12	9	1	2017	14	18
1	2.11	1	N	1	9.5	0.5	0.5	2.16	0	0.3	12.96	1	4	2017	5	43	1	4	2017	5	53
1	2.42	1	N	2	13.5	1	0.5	0	0	0.3	15.3	7	2	2017	18	46	7	2	2017	19	6
2	1.6	1	N	2	7	0	0.5	0	0	0.3	7.8	14	1	2017	19	14	14	1	2017	19	21
2	0.8	1	N	1	6.5	0	0.5	0.8	0	0.3	8.1	19	2	2017	18	15	19	2	2017	18	23
1	3.86	1	N	1	24.5	1	0.5	5.26	0	0.3	31.56	25	10	2017	18	42	25	10	2017	19	23
1	2.6	1	N	2	14.5	0	0.5	0	0	0.3	15.3	2	11	2017	7	25	2	11	2017	7	46
1	2.3	1	N	2	13	1	0.5	0	0	0.3	14.8	11	5	2017	19	47	11	5	2017	20	5
4	1.73	1	N	1	8	0.5	0.5	2.32	0	0.3	11.62	28	11	2017	23	15	28	11	2017	23	23
1	16.59	1	N	1	48	0	0.5	9.76	0	0.3	58.56	14	10	2017	19	21	14	10	2017	20	3
2	2.4	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36	29	3	2017	1	4	29	3	2017	1	11
1	3.58	1	N	1	14.5	0	0.5	3.06	0	0.3	18.36	26	10	2017	7	58	26	10	2017	8	12
1	1.38	1	N	1	7.5	1	0.5	1.86	0	0.3	11.16	16	8	2017	18	58	16	8	2017	19	6
5	0.75	1	N	2	5	0	0.5	0	0	0.3	5.8	7	6	2017	7	47	7	6	2017	7	51
1	1.42	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36	15	1	2017	23	42	15	1	2017	23	53
1	1.22	1	N	1	7.5	0	0.5	1.66	0	0.3	9.96	14	9	2017	11	2	14	9	2017	11	11
1	1.39	1	N	2	7.5	0.5	0.5	0	0	0.3	8.8	30	11	2017	23	48	30	11	2017	23	56
2	16.19	2	N	1	52	0	0.5	11.71	5.76	0.3	70.27	31	7	2017	6	6	31	7	2017	6	29
1	1.7	1	N	2	8.5	0	0.5	0	0	0.3	9.3	5	2	2017	19	42	5	2	2017	19	50
1	0.34	1	N	1	5	1	0.5	1.36	0	0.3	8.16	20	1	2017	17	47	20	1	2017	17	52
1	1.64	1	N	1	11	1	0.5	2.2	0	0.3	15	4	5	2017	19	29	4	5	2017	19	45
1	1.8	1	N	1	9.5	0	0.5	1.55	0	0.3	11.85	11	6	2017	11	21	11	6	2017	11	32
2	3.8	1	N	1	14.5	0	0.5	3	0	0.3	18.3	14	1	2017	17	54	14	1	2017	18	10
5	4.81	1	N	1	20.5	1	0.5	5.58	0	0.3	27.88	2	6	2017	18	55	2	6	2017	19	23
1	9.2	1	N	1	27	0	0.5	3.64	5.76	0.3	37.2	3	5	2017	6	6	3	5	2017	6	25
1	1.81	1	N	1	9	0	0.5	1.96	0	0.3	11.76	24	1	2017	8	4	24	1	2017	8	14
5	3.08	1	N	1	17.5	0	0.5	3.66	0	0.3	21.96	25	1	2017	12	40	25	1	2017	13	7
1	0.56	1	N	1	5	0	0.5	1	0	0.3	6.8	25	5	2017	12	22	25	5	2017	12	27
1	3.24	1	N	1	20.5	1	0.5	4.46	0	0.3	26.76	30	11	2017	18	26	30	11	2017	18	58
5	2.3	1	N	1	11.5	0	0.5	2.46	0	0.3	14.76	18	3	2017	16	10	18	3	2017	16	25
1	0.11	1	N	1	2.5	0	0.5	0.5	0	0.3	3.8	2	5	2017	8	2	2	5	2017	8	2
2	21.38	2	N	2	52	0	0.5	0	5.76	0.3	58.56	17	6	2017	17	2	17	6	2017	17	56
1	0.4	1	N	1	7	0	0.5	1.55	0	0.3	9.35	19	4	2017	13	26	19	4	2017	13	35
1	1.6	1	N	1	13	0	0.5	2	0	0.3	15.8	18	4	2017	12	7	18	4	2017	12	27
2	2.83	1	N	2	19	0	0.5	0	0	0.3	19.8	14	6	2017	14	19	14	6	2017	14	49
6	13.87	1	N	2	39.5	0.5	0.5	0	0	0.3	40.8	10	9	2017	3	1	10	9	2017	3	32
1	3.1	1	N	1	10	0.5	0.5	2.25	0	0.3	13.55	22	3	2017	0	26	22	3	2017	0	34
1	2.8	1	N	2	12	0	0.5	0	0	0.3	12.8	1	5	2017	6	51	1	5	2017	7	6
1	1.8	1	N	1	12.5	0	0.5	2	0	0.3	15.3	5	5	2017	9	1	5	5	2017	9	19
4	16.85	1	N	2	45	0.5	0.5	0	5.54	0.3	51.84	1	2	2017	22	14	1	2	2017	22	38
1	1.3	1	N	1	8	0	0.5	2.2	0	0.3	11	9	8	2017	10	36	9	8	2017	10	46
1	1.7	1	N	1	9	0.5	0.5	2	0	0.3	12.3	23	10	2017	20	54	23	10	2017	21	4
1	1.25	1	N	1	5.5	0	0.5	1.26	0	0.3	7.56	2	9	2017	18	29	2	9	2017	18	32
1	0.58	1	N	1	4.5	0	0.5	1	0	0.3	6.3	7	11	2017	12	58	7	11	2017	13	2
1	1	1	N	1	6.5	0	0.5	1.45	0	0.3	8.75	1	12	2017	6	36	1	12	2017	6	43
2	1.4	1	N	2	12	0	0.5	0	0	0.3	12.8	11	9	2017	10	25	11	9	2017	10	45
1	1.23	1	N	1	8.5	0	0.5	1.86	0	0.3	11.16	30	7	2017	16	11	30	7	2017	16	22
6	1.46	1	N	2	10	0	0.5	0	0	0.3	10.8	12	7	2017	11	38	12	7	2017	11	52
1	2.82	1	N	2	11	0.5	0.5	0	0	0.3	12.3	10	10	2017	22	53	10	10	2017	23	4
1	0.68	1	N	1	9.5	1	0.5	2.26	0	0.3	13.56	23	8	2017	17	15	23	8	2017	17	29
1	3.82	1	N	1	17	0.5	0.5	3.66	0	0.3	21.96	12	9	2017	21	29	12	9	2017	21	52
3	0.7	1	N	2	5	1	0.5	0	0	0.3	6.8	15	5	2017	18	53	15	5	2017	18	58
3	1.12	1	N	1	9	0	0.5	1.96	0	0.3	11.76	14	6	2017	9	44	14	6	2017	9	56
5	1.39	1	N	2	9.5	0.5	0.5	0	0	0.3	10.8	18	2	2017	0	3	18	2	2017	0	15
1	1	1	N	1	7.5	0.5	0.5	2.6	0	0.3	11.4	13	9	2017	21	53	13	9	2017	22	3
1	1	1	N	2	7	0	0.5	0	0	0.3	7.8	27	8	2017	16	11	27	8	2017	16	19
1	0.6	1	N	3	5	0.5	0.5	0	0	0.3	6.3	29	8	2017	22	27	29	8	2017	22	32
2	14.84	1	N	1	41.5	0.5	0.5	9.71	5.76	0.3	58.27	14	12	2017	4	1	14	12	2017	4	28
5	4.9	1	N	1	24.5	0.5	0.5	4	0	0.3	29.8	7	12	2017	20	39	7	12	2017	21	14
1	2.2	1	N	1	10.5	0.5	0.5	2.35	0	0.3	14.15	1	2	2017	21	8	1	2	2017	21	21
1	2.4	1	N	1	9.5	0.5	0.5	3.2	0	0.3	14	29	1	2017	1	40	29	1	2017	1	48
1	3.32	1	N	1	14.5	0.5	0.5	3.16	0	0.3	18.96	19	8	2017	22	32	19	8	2017	22	51
1	2.25	1	N	2	18.5	1	0.5	0	0	0.3	20.3	26	7	2017	18	5	26	7	2017	18	34
1	1.06	1	N	1	7	0.5	0.5	1.66	0	0.3	9.96	28	6	2017	21	44	28	6	2017	21	51
1	1.69	1	N	2	8.5	0.5	0.5	0	0	0.3	9.8	17	8	2017	5	4	17	8	2017	5	13
1	2.4	1	N	1	14.5	0.5	0.5	2	0	0.3	17.8	16	2	2017	19	56	16	2	2017	20	18
1	1.2	1	N	1	6.5	1	0.5	1.25	0	0.3	9.55	13	3	2017	19	48	13	3	2017	19	55
2	7.2	1	N	1	22.5	0.5	0.5	4.75	0	0.3	28.55	27	5	2017	4	4	27	5	2017	4	20
4	8	1	N	1	29	0	0.5	0	0	0.3	29.8	5	1	2017	12	50	5	1	2017	13	22
1	0.9	1	N	1	7	0	0.5	2.75	0	0.3	10.55	12	2	2017	19	18	12	2	2017	19	27
1	1.19	1	N	1	7	1	0.5	1.76	0	0.3	10.56	1	11	2017	18	22	1	11	2017	18	31
1	1	1	N	2	7	0	0.5	0	0	0.3	7.8	1	4	2017	14	14	1	4	2017	14	22
2	1.54	1	N	1	12.5	0	0.5	2.66	0	0.3	15.96	2	5	2017	8	10	2	5	2017	8	30
1	6.3	1	N	1	20.5	0.5	0.5	4.35	0	0.3	26.15	26	8	2017	1	40	26	8	2017	2	1
1	1.37	1	N	1	6.5	1	0.5	1	0	0.3	9.3	24	7	2017	17	22	24	7	2017	17	28
2	0.55	1	N	1	3.5	0	0.5	1.29	0	0.3	5.59	6	2	2017	14	5	6	2	2017	14	6
1	9.5	1	N	2	32.5	1	0.5	0	5.76	0.3	40.06	6	6	2017	17	32	6	6	2017	18	9
4	8.9	1	N	2	29	0	0.5	0	5.76	0.3	35.56	11	6	2017	17	46	11	6	2017	18	19
1	0.8	1	N	2	4.5	0	0.5	0	0	0.3	5.3	10	4	2017	6	14	10	4	2017	6	17
1	0.95	1	N	1	6	0.5	0.5	0	0	0.3	7.3	30	7	2017	4	53	30	7	2017	4	59
5	2.11	1	N	1	9	0.5	0.5	1.54	0	0.3	11.84	22	3	2017	21	28	22	3	2017	21	37
1	2.51	1	N	2	15.5	0	0.5	0	0	0.3	16.3	19	7	2017	14	55	19	7	2017	15	18
5	2.64	1	N	1	16.5	1	0.5	3.66	0	0.3	21.96	2	11	2017	18	24	2	11	2017	18	49
1	0.35	1	N	1	4	0	0.5	0.96	0	0.3	5.76	26	11	2017	13	26	26	11	2017	13	28
2	3.43	1	N	1	14.5	0.5	0.5	3.16	0	0.3	18.96	9	8	2017	22	41	9	8	2017	22	58
1	1.1	1	N	1	7.5	0	0.5	1.25	0	0.3	9.55	19	12	2017	7	52	19	12	2017	8	0
1	2.05	1	N	1	12	1	0.5	2.07	0	0.3	15.87	21	9	2017	18	14	21	9	2017	18	31
2	1.34	1	N	1	7	1	0.5	1.76	0	0.3	10.56	6	3	2017	17	13	6	3	2017	17	21
2	0.73	1	N	2	4.5	1	0.5	0	0	0.3	6.3	21	8	2017	18	47	21	8	2017	18	49
5	2.09	1	N	1	10.5	1	0.5	2.46	0	0.3	14.76	4	4	2017	17	39	4	4	2017	17	52
1	2.4	1	N	2	11	0	0.5	0	0	0.3	11.8	22	1	2017	12	26	22	1	2017	12	39
1	2.3	1	N	2	9.5	1	0.5	0	0	0.3	11.3	6	2	2017	16	28	6	2	2017	16	38
1	3.9	1	N	2	23	1	0.5	0	0	0.3	24.8	3	10	2017	18	8	3	10	2017	18	46
1	1.9	1	N	1	9	0.5	0.5	2.06	0	0.3	12.36	23	1	2017	20	39	23	1	2017	20	49
2	3.22	1	N	1	13	1	0.5	1.75	0	0.3	16.55	9	6	2017	18	52	9	6	2017	19	7
1	0.8	1	N	1	5	0.5	0.5	1.55	0	0.3	7.85	22	7	2017	1	51	22	7	2017	1	56
1	1.2	1	N	2	7	1	0.5	0	0	0.3	8.8	15	9	2017	18	50	15	9	2017	18	58
1	6.99	1	N	1	24.5	0.5	0.5	5.16	0	0.3	30.96	24	2	2017	20	57	24	2	2017	21	22
2	0.74	1	N	1	5.5	0	0.5	0.94	0	0.3	7.24	27	9	2017	10	23	27	9	2017	10	28
2	1.62	1	N	1	9	1	0.5	2.16	0	0.3	12.96	5	7	2017	18	40	5	7	2017	18	51
1	1.1	1	N	2	8	0	0.5	0	0	0.3	8.8	7	2	2017	10	48	7	2	2017	10	59
1	2.46	1	N	1	13	1	0.5	1	0	0.3	15.8	9	3	2017	17	48	9	3	2017	18	6
1	1.3	1	N	1	8	1	0.5	1.08	0	0.3	10.88	13	3	2017	16	32	13	3	2017	16	41
1	0.6	1	N	1	6	0.5	0.5	1.45	0	0.3	8.75	30	8	2017	22	47	30	8	2017	22	53
1	2.1	1	N	1	13	0	0.5	2.75	0	0.3	16.55	5	2	2017	17	29	5	2	2017	17	48
1	8.9	1	N	1	29	0	0.5	2	0	0.3	31.8	30	9	2017	12	14	30	9	2017	12	43
1	0.43	1	N	1	3.5	0	0.5	0.86	0	0.3	5.16	28	3	2017	13	48	28	3	2017	13	50
1	0.53	1	N	1	4.5	0	0.5	1.06	0	0.3	6.36	13	2	2017	15	50	13	2	2017	15	53
3	6.85	1	N	1	25.5	1	0.5	6.82	0	0.3	34.12	27	6	2017	16	23	27	6	2017	16	55
1	1.14	1	N	2	9.5	0	0.5	0	0	0.3	10.3	27	12	2017	12	58	27	12	2017	13	11
1	3.3	1	N	1	13.5	0.5	0.5	2.95	0	0.3	17.75	20	11	2017	21	40	20	11	2017	21	57
1	3.52	1	N	1	16.5	0.5	0.5	2	0	0.3	19.8	2	9	2017	21	21	2	9	2017	21	45
1	2.4	1	N	1	10.5	0	0.5	2.25	0	0.3	13.55	17	6	2017	16	48	17	6	2017	16	58
1	1.43	1	N	1	9	0	0.5	1.96	0	0.3	11.76	28	7	2017	15	3	28	7	2017	15	15
1	6.14	1	N	2	19	0	0.5	0	0	0.3	19.8	11	10	2017	6	45	11	10	2017	6	59
4	2.7	1	N	1	13.5	0.5	0.5	2.95	0	0.3	17.75	30	4	2017	2	9	30	4	2017	2	26
1	1.2	1	N	1	8.5	1	0.5	1	0	0.3	11.3	12	12	2017	17	28	12	12	2017	17	39
1	2.5	1	N	1	11	0	0.5	2.35	0	0.3	14.15	28	10	2017	14	55	28	10	2017	15	8
1	1.5	1	N	2	8	0	0.5	0	0	0.3	8.8	16	11	2017	14	17	16	11	2017	14	27
3	1.3	1	N	2	7	0	0.5	0	0	0.3	7.8	25	8	2017	13	1	25	8	2017	13	8
