datetime,SPAIN_IMP_F_FREN(/MWh),FREN_MARKET(/MWh),SPAIN_EXP_TO_PORT(/MWh),SPAIN_IMP_F_PORT_PORT(/MWh),SPAIN_EXP_TO_FREN(/MWh),SPAIN_COMP_CYCLE(MWH),SPAIN_WIND(MWH),SPAIN_NUC(MWH),SPAIN_TOT_GENERATION(MWH),SPAIN_HYDRO(MWH),SPAIN_COAL(MWH),SPAIN_ACTUAL_D(MW),SPAIN_TOTAL_DEMAND(MWH),DAILY_FREN_MARKET(MWH),DAILY_SPAN_MARKET(MWH),SPAIN_GAS(MWH)2,SPAIN_PHVOLTAIC(MWH)2,SPAIN_HYDRO_TOT(MWH),PORT_MARKET(/MWh),SPAIN_GENERATION,OUTPUT
28/04/2018,0.0,52.93125,0.0,30153.0,71694.29,14602.0,141860.7,170279.9,647130.9,7122.5,139438.7,27518.56944,641433.2,503354.9,227025.6,72030.1,15936.8,49745.6,60.48875,139438.7,46.60833333
17/09/2017,0.0,55.75166667,0.0,117997.0,67073.11,19348.0,186462.6,170172.9,704813.9,5662.8,152529.1,28879.45139,698643.8,549141.4,240391.1,72039.3,15741.4,47802.0,58.66958333,152529.1,42.80333333
27/04/2018,0.0,58.13833333,0.0,45322.0,30684.03,56506.6,246006.8,170433.1,800781.6,7815.3,148158.7,31937.15972,771736.7,629820.6,301292.1,76690.1,8089.6,54772.5,61.75041667,148158.7,52.16875
08/09/2017,0.0,58.29166667,0.0,2873.0,62976.78,46058.7,251451.6,170275.4,799117.0,7584.0,158087.8,32909.26389,787034.4,639185.6,329063.5,75327.7,8645.7,47812.0,62.335,158087.8,60.57416667
26/04/2018,0.0,70.89,0.0,0.0,29252.0,103964.5,175833.6,170060.8,845456.5,13658.1,192973.4,33357.59028,807007.3,690685.0,315973.2,72466.6,12686.4,67604.3,69.605,192973.4,52.115
06/08/2017,0.0,77.86333333,0.0,96603.0,43643.61,131416.2,129220.7,170025.8,816539.2,11065.9,177278.6,32821.70139,796947.0,679271.0,309717.0,72022.4,14465.2,74706.2,69.00583333,177278.6,50.64333333
25/04/2018,0.0,56.38791667,0.0,66606.0,31769.18,34210.4,308348.2,170324.8,787670.8,6945.0,119132.6,31887.84722,742339.3,627215.1,347890.9,73267.1,8412.8,35564.6,55.33041667,119132.6,53.64916667
03/05/2017,0.0,49.30708333,0.0,0.0,3389.54,11594.0,360240.0,170266.3,734543.7,3840.0,50800.6,27069.45139,648484.5,546879.4,305442.6,70153.3,8238.6,28501.7,50.49125,50800.6,46.94166667
24/04/2018,0.0,68.42541667,0.0,50400.0,0.0,60840.7,178802.3,170337.1,721369.8,5440.0,151501.6,28333.27083,703990.0,591753.1,266141.2,69995.2,9910.1,43308.2,68.42541667,151501.6,40.69375
02/05/2017,0.0,63.71125,0.0,45984.0,32519.49,59880.8,146780.4,168167.0,706104.3,4666.0,172863.5,28579.31944,674579.5,578288.9,291735.7,71211.9,10637.5,38812.8,67.515,172863.5,57.5875
23/04/2018,0.0,68.34,0.0,86420.0,41328.98,140799.4,95268.9,165021.9,768518.8,1441.7,185704.9,31024.58333,741868.4,656316.8,290709.0,72751.4,13656.6,59170.8,72.27,185704.9,55.57666667
29/04/2017,0.0,86.89791667,0.0,0.0,58.9,166506.9,50545.4,144509.0,762500.0,5102.0,199071.0,30146.52778,683994.9,634937.0,272036.8,72274.4,16336.7,70869.3,77.5,199071.0,57.44875
22/04/2018,0.0,91.90375,0.0,0.0,1215.78,223586.0,48354.9,144392.2,829939.8,3476.7,205305.0,33832.15278,777338.2,726674.6,268342.8,71979.5,16899.0,78239.3,76.54333333,205305.0,44.35375
27/04/2017,0.0,81.90333333,0.0,19936.0,0.0,167593.1,102654.5,136412.6,810987.9,5861.7,198717.6,33392.92361,758495.9,705482.3,288567.9,73975.8,15974.4,72034.0,72.37166667,198717.6,33.56416667
21/04/2018,0.0,60.92708333,0.0,4588.0,17876.84,51955.1,179782.0,134381.6,697451.9,4608.0,164473.3,28396.34028,659613.9,586340.8,327711.2,70545.0,17319.4,38789.4,61.60666667,164473.3,17.17791667
26/04/2017,0.0,64.18583333,0.0,0.0,0.0,40360.0,265268.2,128387.0,772981.4,4960.0,178100.7,30363.11111,696184.5,629656.1,360975.6,72130.4,16613.1,29561.6,61.78875,178100.7,16.53083333
20/04/2018,0.0,73.75125,0.0,0.0,0.0,100221.8,251408.0,121642.4,822804.2,1655.0,182012.6,32983.35417,778219.1,650365.9,376615.6,73103.4,14467.1,41403.1,66.32958333,182012.6,48.25875
20/04/2017,0.0,75.37,0.0,0.0,1276.45,163219.3,152344.7,120900.0,820940.7,3598.9,194946.9,32606.79167,772623.7,665715.2,333028.7,72191.9,15462.8,62389.9,69.55916667,194946.9,43.39291667
19/04/2017,0.0,77.49958333,0.0,0.0,17289.67,166194.6,144885.7,120859.2,787255.3,5290.0,185360.6,32420.83333,762465.6,654344.9,271861.4,71064.2,6796.5,56196.2,68.62583333,185360.6,39.51916667
18/04/2017,0.0,65.52541667,0.0,0.0,85655.55,188277.7,83715.3,120835.2,766323.6,9445.6,190641.6,32264.20833,756168.0,640280.7,273069.8,70726.8,10440.7,61951.5,69.57,190641.6,42.64958333
17/04/2018,0.0,63.35666667,0.0,0.0,51492.05,155872.7,56568.5,120079.2,698286.0,12223.1,178905.1,31241.88194,731091.3,596342.4,285866.1,71436.7,12884.3,59198.1,66.31708333,178905.1,46.11875
31/03/2017,0.0,52.98916667,0.0,0.0,71734.74,32403.4,143535.7,120834.6,597332.9,8295.1,138474.8,25691.95139,621089.1,529980.9,227300.8,70099.9,14667.5,37836.6,56.07,138474.8,53.09333333
16/04/2018,0.0,53.42166667,0.0,0.0,45413.57,39418.9,194433.5,120799.8,647540.2,5690.0,150422.5,27628.95139,647453.5,531799.7,240663.6,70316.2,10865.7,24891.0,55.59541667,150422.5,40.22
21/03/2017,0.0,57.21166667,0.0,0.0,65833.08,108062.2,128961.9,120784.2,695032.2,14081.6,166939.2,30768.93056,712611.1,571333.5,235691.4,73659.6,12345.6,35645.2,61.1825,166939.2,51.60458333
20/03/2017,0.0,54.15458333,0.0,0.0,48462.37,76203.4,188240.1,120797.6,709871.8,11315.2,153975.5,31135.63889,725487.2,618809.1,304705.7,72923.5,13481.4,38020.4,57.33416667,153975.5,60.21125
14/04/2018,0.0,59.4325,0.0,0.0,1959.7,85391.8,161808.5,120813.6,701459.3,9812.2,156166.0,31661.29167,728245.9,634127.5,294901.3,72524.3,17780.1,39359.7,59.16625,156166.0,63.7
13/03/2017,-602.3,61.08291667,0.0,1904.0,57931.87,150582.1,61357.1,120752.0,714851.3,12582.7,187726.5,31320.29167,732835.2,641137.5,287118.8,73632.9,19057.0,50749.5,64.79791667,187726.5,65.33625
13/04/2018,0.0,67.66166667,6572.5,0.0,17096.85,151233.8,41787.9,120871.6,710548.9,15679.5,189434.6,30593.17361,702496.2,628389.6,321139.7,73226.5,19944.4,59620.7,67.595,189434.6,51.46958333
12/03/2017,5815.4,59.24708333,0.0,45872.0,6652.86,62127.9,70118.5,120876.4,598980.2,9946.2,166835.8,25522.72222,598748.9,523387.3,209101.8,71083.7,20003.3,40185.7,60.93,166835.8,39.01916667
12/04/2018,0.0,59.5075,0.0,4368.0,6793.41,59202.1,113816.9,120782.4,649330.4,7637.8,176615.6,27520.29861,643010.8,606588.3,208242.7,71672.9,19174.3,41940.6,60.0525,176615.6,28.90208333
11/03/2017,340.7,73.54708333,0.0,0.0,0.0,164824.0,70750.3,120789.6,763835.6,16114.5,193725.9,30856.84028,705692.7,613210.4,267734.0,74223.3,19213.9,64522.2,67.10166667,193725.9,51.2325
06/03/2017,1411.2,81.29916667,0.0,0.0,1952.16,192751.6,28064.5,120760.8,754325.1,18699.4,193814.5,31347.67361,704365.0,611168.5,251956.9,74231.3,19893.6,66719.5,67.06875,193814.5,39.83125
05/03/2017,0.0,78.38625,0.0,0.0,0.0,178096.0,58859.8,120640.8,745218.5,18188.6,175555.7,31345.33333,704466.2,602493.2,268871.3,74048.6,19389.6,59527.7,64.59583333,175555.7,45.81583333
04/03/2017,0.0,82.1375,0.0,38336.0,0.0,100037.2,194738.3,120514.0,745095.8,7755.2,143718.4,30877.99306,704526.8,652112.8,270903.0,70651.3,20589.4,46906.0,57.87166667,143718.4,56.27041667
03/03/2017,-4915.2,59.07541667,0.0,0.0,34484.95,49523.7,295136.8,120364.8,752228.7,8412.6,110137.7,29640.53472,690133.9,621971.5,329010.3,73495.8,19129.7,34710.7,53.02875,110137.7,52.00875
02/03/2017,0.0,46.96833333,0.0,336.0,1921.14,16693.0,175848.3,120347.4,570608.2,7407.8,84612.9,24724.27778,584795.3,477842.7,272222.8,69979.7,19980.0,34894.5,51.73041667,84612.9,35.39791667
06/04/2018,0.0,56.22958333,0.0,3472.0,0.0,39809.7,176987.8,120242.6,637784.7,7628.9,123037.2,26859.19444,615850.0,523263.3,251547.5,71231.0,19702.7,36340.8,56.1175,123037.2,16.35
01/03/2017,0.0,81.3025,0.0,8944.0,0.0,85223.5,208373.5,120157.4,748326.4,10354.2,149893.4,30045.65972,696394.4,627393.6,280308.0,73245.1,17960.7,43176.3,58.33541667,149893.4,29.65416667
27/02/2017,29214.0,89.94166667,0.0,92144.0,26709.36,70087.9,211175.1,119955.0,725873.0,9732.0,149258.2,29753.09722,683128.4,619747.2,261364.8,71846.6,19118.4,33700.1,57.42666667,149258.2,26.175
26/02/2017,0.0,81.61583333,0.0,0.0,377832.34,93821.5,185925.0,120318.4,729221.9,8486.6,149514.4,29756.34722,694219.1,635785.1,276695.3,71716.8,19668.1,38783.3,57.45333333,149514.4,34.01541667
23/02/2017,0.0,65.40125,0.0,0.0,33462.6,95448.6,181604.7,120322.0,731248.3,13830.6,148113.6,29264.50694,687417.9,621501.0,294347.5,72431.3,21642.4,36734.7,58.08875,148113.6,40.49916667
20/02/2017,0.0,60.63458333,0.0,2682.0,23403.33,61466.4,218162.2,120014.6,701394.0,9872.4,119070.9,28132.20139,671704.0,596156.4,282705.8,73215.7,20482.3,35475.7,54.87916667,119070.9,39.63958333
19/02/2017,0.0,39.12291667,0.0,4248.0,54971.88,18995.1,243558.3,119982.6,558019.5,10395.7,7602.7,23367.875,550469.1,474624.5,232623.2,70749.4,18785.5,29454.4,42.6125,7602.7,34.98666667
18/02/2017,0.0,41.97291667,0.0,0.0,5052.74,41574.4,104310.6,119991.6,522390.8,11294.8,102312.1,25476.35417,593113.2,487267.4,236016.5,67352.7,11631.2,34230.2,53.91208333,102312.1,25.79916667
12/02/2017,0.0,57.17583333,0.0,30037.5,0.0,102636.4,79907.5,119952.8,633287.7,21244.8,149722.2,28541.40278,672574.0,574827.8,198236.2,71010.1,12504.2,43751.7,58.66625,149722.2,42.73375
11/02/2017,0.0,55.56541667,0.0,39528.0,237093.4,92801.0,116314.2,119973.6,634733.7,11403.4,139087.8,28015.47917,647524.1,559400.4,205001.8,70754.1,12042.7,38872.2,56.32916667,139087.8,54.59541667
10/02/2017,6683.0,45.99375,0.0,1932.0,113994.94,23802.2,141859.1,119951.8,512713.5,11524.2,58296.5,24271.51389,544035.4,448064.9,237795.3,70765.0,16618.6,28647.8,48.89541667,58296.5,35.15875
09/02/2017,71804.0,56.91708333,0.0,0.0,85696.06,70939.3,118464.8,119936.8,641951.0,11422.4,140606.7,28463.79861,647067.9,554219.8,283237.7,73879.1,18902.8,42552.8,56.86583333,140606.7,26.49708333
08/02/2017,48609.0,51.88666667,0.0,0.0,117539.74,33535.2,209369.6,144851.0,660165.2,10592.2,86357.1,27650.34722,641452.0,555566.7,269184.7,73498.1,20431.4,34832.3,52.34541667,86357.1,47.90583333
07/02/2017,217150.0,40.2552,0.0,0.0,96829.7,19248.0,195450.4,139747.5,544391.0,7819.7,19155.7,22865.70667,558623.2,479158.4,282351.2,71509.0,21394.3,24460.0,47.6696,19155.7,45.48916667
06/02/2017,135405.0,46.80416667,0.0,0.0,133733.77,20467.0,203104.1,124923.8,553218.7,5871.0,33013.7,24910.27083,574781.1,485913.9,247174.1,69632.0,22188.6,28944.3,50.28875,33013.7,37.60208333
05/02/2017,371657.0,55.25125,0.0,0.0,161882.27,49242.8,132037.5,132716.0,647342.1,7233.0,148607.5,28370.66667,658849.9,563196.3,208368.9,72641.8,22725.1,37408.5,57.71208333,148607.5,46.27625
04/02/2017,463866.0,56.87458333,0.0,0.0,342020.53,79047.8,82922.8,135935.4,640596.6,8763.5,148169.3,28655.875,660755.8,557399.3,183495.9,70858.8,22940.4,46005.9,60.04416667,148169.3,53.50458333
03/02/2017,31823.0,60.16916667,0.0,0.0,678130.0,79206.4,78173.5,135943.0,648507.4,6485.2,154308.4,28914.54167,666606.0,550179.5,195131.4,71779.9,22965.6,55848.1,62.59041667,154308.4,48.5
02/02/2017,5173.0,57.7525,0.0,0.0,0.0,75122.5,76629.8,140613.4,634716.8,9481.1,144028.6,28663.95139,665267.9,548052.4,220529.1,71599.9,21628.7,50588.9,61.3975,144028.6,46.59625
30/01/2017,-227771.85,56.46333333,0.0,0.0,85145.0,75287.0,72678.3,140588.4,612885.5,11027.9,122978.2,27784.88194,645085.8,535936.9,265657.1,70686.3,23660.6,51934.9,61.74541667,122978.2,41.815
29/01/2017,0.0,39.7825,0.0,0.0,130010.0,30355.0,106764.2,140597.0,498993.1,6825.0,52143.9,23169.36111,537745.3,426111.4,319919.7,68230.8,20676.7,35082.1,53.28375,52143.9,40.80916667
26/01/2017,-103350.2,39.73958333,0.0,0.0,95408.0,31794.8,150221.1,140452.8,541765.3,6359.4,60018.0,25264.36806,592638.4,461597.2,324900.1,68920.7,16348.3,34015.8,53.30041667,60018.0,41.30416667
25/01/2017,-945558.8,52.25791667,0.0,83008.0,73540.0,56667.7,155366.6,140481.6,643217.4,6226.0,113573.2,28312.8125,656293.1,536225.0,265144.8,73021.2,18829.7,40890.1,55.50083333,113573.2,54.15916667
24/01/2017,-1038824.04,57.04291667,0.0,0.0,0.0,68550.7,136179.4,140380.2,661213.6,17327.9,128831.2,28251.72222,664801.9,545059.3,240123.3,71961.8,15907.4,48686.9,61.36875,128831.2,46.58666667
23/01/2017,-1226939.6,56.62416667,0.0,0.0,329720.0,71576.6,136065.2,140792.6,663750.6,17120.0,132608.7,28833.47917,670669.3,551477.1,236850.4,70805.4,11029.5,50702.5,58.61708333,132608.7,46.695
22/01/2017,-433615.0,56.04125,0.0,0.0,0.0,52585.8,150505.9,140779.8,658527.7,13229.0,134173.9,28793.8125,670023.1,541459.4,229925.4,70509.7,14106.6,50105.1,58.41458333,134173.9,38.55583333
21/01/2017,0.0,46.11208333,0.0,0.0,322184.37,42301.4,155794.2,140676.2,643848.5,6578.0,116037.0,28271.27778,660876.8,553299.6,248829.8,69350.5,21494.9,51039.7,56.33375,116037.0,39.10666667
19/01/2017,-310421.72,36.50291667,0.0,0.0,0.0,6289.0,163803.4,141006.6,537768.8,3362.2,65621.3,23458.63194,566874.4,445235.5,258101.5,67391.7,20446.5,26523.5,50.4975,65621.3,43.31208333
18/01/2017,-192865.28,43.75208333,0.0,0.0,510517.47,23994.2,69195.2,142645.6,549517.9,3868.1,139230.6,25198.30556,598165.2,478717.7,198302.2,66641.8,19607.8,46058.9,60.1675,139230.6,40.52791667
17/01/2017,-486447.08,50.1975,0.0,0.0,431758.17,54040.5,55686.2,142676.8,595096.9,4861.4,151615.5,26481.81944,620277.3,512944.8,209155.2,67497.3,21467.9,51960.5,61.87125,151615.5,53.39458333
07/03/2018,0.0,53.03541667,0.0,0.0,249494.28,44255.0,54350.0,142586.0,577268.1,3078.0,150535.6,24673.94444,561022.2,465926.5,220151.5,66142.8,23335.3,45576.4,60.01333333,150535.6,45.90791667
24/02/2018,0.0,55.95666667,0.0,0.0,269223.15,92601.6,59558.5,142562.4,657222.1,4055.2,161880.0,28744.89583,676876.6,562952.0,255791.4,67257.9,23688.9,56198.5,63.77416667,161880.0,42.54791667
23/02/2018,0.0,58.30958333,2808.0,58502.0,323158.0,118321.8,36930.0,142445.6,672200.9,4112.0,160773.0,28949.3125,664099.7,561411.7,214844.2,67983.4,23258.3,67944.5,64.58,160773.0,45.08291667
17/02/2018,0.0,53.42416667,594.0,0.0,254123.19,82377.8,51947.7,142324.0,633579.8,6427.3,152875.5,27819.43056,640774.4,536273.1,213004.0,68835.8,25551.6,52679.8,60.65125,152875.5,45.82333333
16/02/2018,0.0,41.96916667,0.0,0.0,384048.17,33034.1,79052.1,142078.8,532312.6,3900.9,100990.3,23817.11806,552098.0,446414.7,214780.4,65986.6,24565.4,33475.5,53.97625,100990.3,44.065
15/02/2018,0.0,46.19541667,0.0,0.0,262791.72,50828.3,118205.0,142083.6,569956.4,3194.5,84646.5,25828.69444,594444.1,480150.2,270531.3,65780.2,23547.7,32074.2,53.26708333,84646.5,30.96782609
14/02/2018,0.0,47.15041667,0.0,0.0,165325.43,36804.0,205886.5,142050.0,672836.5,4925.5,100059.6,29478.10417,670592.6,560145.7,239770.8,68706.8,23894.5,39917.4,53.23625,100059.6,41.70541667
12/02/2018,0.0,49.65166667,1026.0,0.0,306483.34,65207.6,101944.6,142092.8,649837.2,9212.8,142950.0,29796.90972,676554.2,562185.8,283928.1,67210.2,24741.8,46330.7,57.84041667,142950.0,43.495
11/02/2018,0.0,51.94958333,0.0,0.0,201830.64,90162.5,96113.1,142267.6,667655.8,11626.1,141740.2,29614.91667,679092.3,567226.6,220123.6,67411.7,24143.2,45980.0,57.51625,141740.2,29.87333333
10/02/2018,0.0,44.23958333,0.0,0.0,456742.39,85776.1,86528.5,142406.8,640447.9,7180.8,135305.5,28907.58333,669758.9,522274.9,236977.3,67152.5,23799.0,43330.8,56.69333333,135305.5,37.71916667
09/02/2018,0.0,42.12333333,0.0,0.0,527265.26,59545.7,103452.9,142496.4,614859.4,10516.0,118159.3,28753.92361,653373.3,532839.6,263069.1,66341.2,23742.2,44331.3,54.82166667,118159.3,35.81916667
08/02/2018,0.0,35.95666667,0.0,0.0,402692.22,21729.3,88141.7,142532.4,496347.0,7380.9,82926.4,23842.99306,546081.1,423874.5,292033.3,63043.9,19878.3,34282.8,50.09083333,82926.4,25.3675
04/02/2018,0.0,39.18666667,0.0,0.0,660342.23,49304.4,75388.6,142534.8,533984.2,4316.0,107230.6,26015.65972,599971.2,474702.5,295796.1,64797.0,19324.8,31604.1,52.77958333,107230.6,23.62041667
03/02/2018,0.0,42.695,0.0,0.0,640137.0,116930.0,67085.1,142288.8,637276.6,4236.0,133039.3,29170.96528,679829.4,560517.5,294609.6,66847.3,22538.2,39586.9,54.07583333,133039.3,37.58208333
02/02/2018,0.0,47.06541667,0.0,0.0,361564.0,122771.5,76089.2,142340.4,657215.7,5789.8,143515.7,29270.61806,686323.6,566345.5,298096.5,65195.0,20295.4,39907.9,54.20833333,143515.7,44.50958333
01/02/2018,0.0,45.20125,3570.0,0.0,533524.0,118759.8,68532.2,142218.0,651267.6,7084.0,141265.7,29350.18056,689576.8,566306.1,278189.5,64693.2,20875.1,47236.0,54.94958333,141265.7,41.46625
31/01/2018,0.0,46.18625,0.0,0.0,328586.0,113819.9,64790.0,141560.8,647354.2,6881.1,129783.6,29255.97917,685461.5,565309.1,268923.9,66571.7,26159.4,47285.8,52.32625,129783.6,51.32
30/01/2018,0.0,44.26708333,0.0,0.0,435974.0,78312.8,96921.6,142268.0,626109.7,8156.5,110403.9,28486.63194,670351.8,539680.0,270747.5,66083.0,24871.5,50612.0,51.61625,110403.9,56.09916667
29/01/2018,0.0,36.00875,0.0,0.0,741635.0,34181.8,68993.4,143309.0,518592.9,8628.1,76581.2,24056.8125,559592.3,433721.3,269451.1,65883.8,25235.7,46860.1,49.15583333,76581.2,49.82875
28/01/2018,0.0,37.17125,0.0,0.0,887340.0,51552.2,86393.3,143315.0,557390.3,7703.5,81884.8,26100.95833,603738.2,477679.3,267518.6,67239.3,24864.5,45783.4,50.77833333,81884.8,33.25666667
27/01/2018,0.0,40.0725,0.0,0.0,473943.0,75664.7,119263.7,159545.0,645834.3,11464.0,83693.6,29070.52083,677142.9,520945.2,274410.8,70488.9,21615.1,54073.2,50.43375,83693.6,47.1525
26/01/2018,0.0,39.25833333,0.0,0.0,527055.0,105414.4,81026.2,163420.2,653712.3,9792.0,104670.8,29125.77778,683807.0,530234.5,335018.5,69512.0,22636.8,51558.5,52.11958333,104670.8,43.01375
24/01/2018,0.0,41.72416667,0.0,0.0,474947.0,107118.0,51610.8,163368.6,661451.5,14667.5,115333.0,29073.72917,682209.8,516879.8,283102.1,68585.0,26200.8,59876.4,53.86041667,115333.0,48.95458333
23/01/2018,0.0,41.52583333,0.0,0.0,409177.0,73994.1,94533.2,163482.0,650014.7,12688.7,96101.5,28915.65278,680624.0,527931.6,314147.4,67142.2,27634.5,58980.5,52.02458333,96101.5,50.90625
22/01/2018,0.0,44.5525,0.0,0.0,100667.12,39800.6,134124.8,163922.6,615660.1,11429.8,64025.4,28087.00694,662855.3,499791.1,327104.5,68498.4,26004.0,52179.9,48.09916667,64025.4,56.3
21/01/2018,0.0,34.02583333,0.0,0.0,176395.53,21433.2,74578.7,163996.4,490858.3,10973.4,19976.0,23491.23611,545138.3,380945.2,274179.3,66635.9,27440.3,51182.8,48.46458333,19976.0,48.11625
20/01/2018,0.0,37.66291667,0.0,0.0,207953.46,25891.4,101669.8,163404.6,521656.9,11166.6,17979.0,25384.34028,597180.9,434049.2,296643.1,67962.4,24824.7,54604.2,48.59541667,17979.0,40.74166667
19/01/2018,0.0,37.90583333,0.0,0.0,182769.14,29695.5,138853.5,163606.8,598144.6,10681.3,48713.6,28748.47917,672475.6,497907.6,283715.1,70547.4,22897.3,58826.5,46.29833333,48713.6,55.29083333
18/01/2018,0.0,29.5225,0.0,20000.0,399739.79,34905.6,145906.4,163883.0,632155.3,11708.1,62534.3,30167.31944,692679.4,519486.3,338809.4,70957.5,26518.0,60087.8,47.68041667,62534.3,48.41708333
17/01/2018,0.0,25.98208333,0.0,0.0,526010.38,78749.7,104006.8,163935.8,637348.9,11475.1,71161.8,30158.20139,696720.2,532195.1,409618.9,68774.8,27280.5,56335.0,50.12291667,71161.8,49.48583333
16/01/2018,0.0,33.47291667,0.0,0.0,357990.99,74116.0,106399.1,163549.4,631583.0,11393.2,71096.3,29628.15278,704973.1,541845.3,394348.2,68436.9,27232.5,52963.9,49.76416667,71096.3,61.625
15/01/2018,0.0,26.27958333,1428.0,0.0,507579.61,26842.0,165132.1,163479.8,600496.0,9119.8,38939.7,27741.66667,670647.4,500071.9,389643.0,67827.8,27358.4,45176.6,45.85166667,38939.7,56.22041667
14/01/2018,0.0,23.83541667,3696.0,0.0,403097.98,12072.0,201370.9,163422.0,566079.1,7448.3,1176.0,23806.15972,571921.9,455589.7,356201.6,64794.3,26601.0,38055.6,37.66791667,1176.0,44.265
13/01/2018,0.0,33.34208333,4144.0,0.0,202061.56,11827.0,208849.9,163276.0,565596.6,5383.8,5521.0,26261.47222,621861.0,459464.0,326404.9,66649.5,18549.1,41453.7,40.40708333,5521.0,31.59791667
12/01/2018,0.0,32.06875,0.0,0.0,690851.69,65428.0,82965.3,163538.8,611157.2,12872.8,81746.2,29826.15972,692176.4,535525.7,364488.8,68939.7,26251.5,52100.7,50.63916667,81746.2,43.02375
11/01/2018,0.0,34.70291667,6188.0,0.0,324349.91,58493.2,135903.1,163696.8,636862.1,7110.9,73572.8,30848.13194,705971.3,545505.3,330811.1,68697.3,25327.3,46444.6,48.11583333,73572.8,55.51541667
08/01/2018,0.0,36.28791667,0.0,0.0,249816.76,37669.4,168220.8,163940.2,649002.8,6569.6,76864.6,31212.74306,703958.4,538031.7,369724.5,68803.3,24827.4,44201.3,47.86125,76864.6,59.27458333
07/01/2018,0.0,37.66375,0.0,0.0,282812.43,70138.8,67759.9,164207.6,630084.1,8158.9,119202.2,31018.95833,703273.9,541303.8,366417.9,67834.5,26741.5,49315.3,51.265,119202.2,53.76625
06/01/2018,0.0,36.9275,0.0,0.0,326510.81,62487.0,75896.7,163776.2,600469.3,9912.8,92325.6,29487.27778,682735.9,522375.9,345657.1,67415.4,25370.0,48105.8,49.25291667,92325.6,38.81083333
05/01/2018,0.0,31.12541667,0.0,0.0,565562.48,16747.0,84402.7,163920.4,479764.6,6691.5,33072.8,24462.15278,565939.6,407141.0,333809.5,64955.4,22798.5,42011.3,46.8875,33072.8,40.39416667
04/01/2018,0.0,34.03916667,8073.0,0.0,365352.52,14944.0,138237.9,163941.4,542389.0,9899.5,25219.8,26226.60417,615812.7,461969.0,347172.5,66734.1,26993.3,42541.0,42.74833333,25219.8,38.41
03/01/2018,0.0,38.87791667,10206.0,0.0,288748.25,29742.1,145101.6,164487.2,595822.1,8114.3,49695.9,29174.27778,678732.9,512295.5,328359.4,69349.0,24949.7,48984.9,46.805,49695.9,44.88958333
02/01/2018,0.0,39.4825,13554.0,0.0,277556.86,59542.2,116567.7,164063.4,626830.9,7416.7,81815.5,29613.22222,700836.8,505315.8,268920.1,70532.3,23428.7,47166.2,47.06916667,81815.5,44.32875
30/12/2017,0.0,38.90875,0.0,0.0,456025.58,94822.5,70602.4,163530.8,645980.7,11364.1,125215.6,29597.67361,718941.7,530526.1,284199.5,69400.5,19020.2,46757.0,51.58541667,125215.6,59.78
25/12/2017,0.0,43.25125,0.0,0.0,332365.3,107405.2,62384.4,163637.2,662587.9,13184.1,136264.7,30100.8125,734898.8,579129.0,266256.6,68721.6,18897.2,49078.5,53.27833333,136264.7,49.46
24/12/2017,0.0,40.20875,0.0,0.0,412790.44,113499.6,73053.3,163009.4,652392.5,12221.5,115454.4,30167.88194,720824.6,566711.7,271378.6,68159.9,17510.3,49089.7,51.96166667,115454.4,38.3525
23/12/2017,0.0,32.68666667,0.0,0.0,406460.12,59132.5,91913.1,163429.2,551608.9,8357.2,64726.4,25774.51389,612707.9,453039.1,245161.4,64844.4,18882.2,43420.8,48.36833333,64726.4,52.8
22/12/2017,0.0,35.30375,0.0,0.0,503196.48,70666.6,102857.6,163624.4,589713.6,7621.0,79774.8,28184.26389,664683.2,507469.9,252126.6,64529.7,20292.8,42710.4,49.72833333,79774.8,42.0975
21/12/2017,0.0,38.16583333,0.0,0.0,522099.4,94448.6,96684.3,163794.2,669068.2,8404.3,115414.7,31084.76389,733205.9,576251.2,287586.0,68134.0,24857.2,48875.0,51.14083333,115414.7,52.38583333
25/11/2017,0.0,37.92791667,0.0,0.0,432957.98,87272.4,116856.7,163878.4,671743.0,9266.0,99904.0,31376.97222,735763.9,581114.1,278131.4,67222.4,26786.9,47712.8,49.38541667,99904.0,52.63666667
03/11/2017,0.0,37.10166667,0.0,0.0,490986.19,105146.2,82507.1,163999.6,663529.6,8747.0,107842.3,31552.47222,732649.6,574073.2,280428.7,67086.7,26278.0,47264.0,50.19291667,107842.3,48.98041667
31/10/2017,0.0,36.91708333,0.0,0.0,519711.4,109364.6,99750.9,164296.6,679199.0,6266.8,106925.7,31475.57639,752947.3,595598.2,279101.7,66389.1,27047.0,44426.9,50.80875,106925.7,44.67958333
28/10/2017,0.0,31.33333333,0.0,2826.0,718475.26,92079.6,106521.5,164219.8,642546.2,8469.7,78939.3,30696.15278,732300.7,570768.9,259306.5,64060.4,28256.6,43730.8,48.76083333,78939.3,43.28291667
27/10/2017,0.0,11.27291667,9563.5,0.0,1214025.28,24738.0,173716.0,164082.6,560042.9,5109.1,5700.0,25654.57639,605011.8,453446.5,292732.9,60896.7,28023.0,43793.6,40.80791667,5700.0,34.01333333
21/10/2017,0.0,17.75458333,0.0,0.0,1102553.64,27959.6,172683.4,164164.4,567208.1,5095.8,6785.0,27588.42361,647517.4,483986.6,285988.8,62759.2,27291.2,46190.3,43.75125,6785.0,29.36375
